"Status";"Gas Day Start (status at 6AM CET)";"Gas Day End";"Gas in storage (TWh)";"Full (%)";"Trend (%)";"Injection (GWh/d)";"Withdrawal (GWh/d)";"Technical Capacity (TWh)";"Injection capacity (GWh/d)";"Withdrawal capacity (GWh/d)";"Contracted Capacity (TWh)";"Available Capacity (TWh)"
"E";"2019-09-27";"2019-09-28";"1075.579";"96.26";"0.14";"1835.85";"294.2";"1117.3684";"11985.84";"20230.25";"0";"0"
"E";"2019-09-26";"2019-09-27";"1074.0232";"96.12";"0.11";"1629.13";"459.3";"1117.3413";"11631.26";"19599.52";"0";"0"
"E";"2019-09-25";"2019-09-26";"1072.8199";"96.02";"0.05";"1588.14";"1039.9";"1117.3413";"11631.26";"19599.52";"0";"0"
"E";"2019-09-24";"2019-09-25";"1072.2704";"95.97";"0.12";"1723.01";"701.2";"1117.3413";"11631.26";"19599.52";"0";"0"
"E";"2019-09-23";"2019-09-24";"1070.9174";"95.85";"0.1";"1784.72";"618.3";"1117.3413";"11985.77";"20230.44";"0";"0"
"E";"2019-09-22";"2019-09-23";"1069.7483";"95.74";"0.21";"2588.38";"247.3";"1117.3315";"11985.79";"20229.78";"0";"0"
"E";"2019-09-21";"2019-09-22";"1067.4401";"95.53";"0.2";"2587.39";"273.2";"1117.3315";"11985.77";"20229.83";"0";"0"
"E";"2019-09-20";"2019-09-21";"1065.1524";"95.33";"0.09";"1799.53";"660.5";"1117.3315";"11985.55";"20230.41";"0";"0"
"E";"2019-09-19";"2019-09-20";"1064.1433";"95.24";"0.05";"1691.53";"1094.4";"1117.3315";"11985.23";"20231.26";"0";"0"
"E";"2019-09-18";"2019-09-19";"1063.601";"95.2";"0.09";"1843.36";"796.7";"1117.2125";"11985.28";"20231.11";"0";"0"
"E";"2019-09-17";"2019-09-18";"1062.5962";"95.11";"0.14";"1920.49";"359";"1117.2125";"11985.29";"20231.09";"0";"0"
"E";"2019-09-16";"2019-09-17";"1061.0522";"94.97";"0.2";"2098.61";"303.5";"1117.2125";"11985.45";"20230.65";"0";"0"
"E";"2019-09-15";"2019-09-16";"1058.7833";"94.78";"0.25";"2944.65";"224.4";"1117.1269";"11986.03";"20230.13";"0";"0"
"E";"2019-09-14";"2019-09-15";"1056.0434";"94.53";"0.23";"2985.79";"346.6";"1117.1269";"11972.65";"20253.82";"0";"0"
"E";"2019-09-13";"2019-09-14";"1053.4351";"94.3";"0.16";"2210.51";"375.5";"1117.1269";"11972.73";"20253.6";"0";"0"
"E";"2019-09-12";"2019-09-13";"1051.6285";"94.14";"0.17";"2253.59";"302.1";"1117.1269";"11972.77";"20253.49";"0";"0"
"E";"2019-09-11";"2019-09-12";"1049.7036";"93.96";"0.16";"2207.57";"358.2";"1117.1269";"11972.82";"20253.36";"0";"0"
"E";"2019-09-10";"2019-09-11";"1047.8848";"93.81";"0.13";"2009.98";"536.3";"1117.0707";"11972.66";"20253.78";"0";"0"
"E";"2019-09-09";"2019-09-10";"1046.4202";"93.68";"0.1";"2030.83";"836.3";"1117.0707";"11972.6";"20253.95";"0";"0"
"E";"2019-09-08";"2019-09-09";"1045.2615";"93.59";"0.16";"2320.61";"457";"1116.7955";"11973.39";"20254.95";"0";"0"
"E";"2019-09-07";"2019-09-08";"1043.4286";"93.43";"0.15";"2255.77";"457.5";"1116.7955";"11973.48";"20254.72";"0";"0"
"E";"2019-09-06";"2019-09-07";"1041.724";"93.28";"0.15";"2174.71";"621.2";"1116.7955";"11973.45";"20254.79";"0";"0"
"E";"2019-09-05";"2019-09-06";"1040.0679";"93.15";"0.16";"2229.31";"430.3";"1116.5999";"11972.87";"20253.35";"0";"0"
"E";"2019-09-04";"2019-09-05";"1038.2305";"92.98";"0.19";"2448.12";"376.3";"1116.5999";"11972.92";"20253.23";"0";"0"
"E";"2019-09-03";"2019-09-04";"1036.1379";"92.79";"0.16";"2526.14";"448.8";"1116.5999";"11973.04";"20252.9";"0";"0"
"E";"2019-09-02";"2019-09-03";"1034.3428";"92.63";"0.22";"2563.96";"285.5";"1116.5999";"11973.14";"20252.65";"0";"0"
"E";"2019-09-01";"2019-09-02";"1031.9205";"92.42";"0.58";"3354.03";"257.5";"1116.5419";"11972.45";"20250.74";"0";"0"
"E";"2019-08-31";"2019-09-01";"1025.4499";"91.84";"0.21";"3284.31";"327.7";"1116.5419";"11972.45";"20250.74";"0";"0"
"E";"2019-08-30";"2019-08-31";"1023.1187";"91.63";"0.22";"2789.7";"324.8";"1116.5419";"11972.45";"20250.74";"0";"0"
"E";"2019-08-29";"2019-08-30";"1020.7119";"91.42";"0.19";"2534.26";"382.4";"1116.5419";"11972.47";"20250.69";"0";"0"
"E";"2019-08-28";"2019-08-29";"1018.6387";"91.25";"0.16";"2514.66";"647.7";"1116.2819";"11972.52";"20250.55";"0";"0"
"E";"2019-08-27";"2019-08-28";"1016.8211";"91.09";"0.16";"2573.25";"705.1";"1116.2319";"11972.52";"20250.55";"0";"0"
"E";"2019-08-26";"2019-08-27";"1015.0269";"90.93";"0.22";"3102.75";"510.8";"1116.3207";"11973.26";"20255.73";"0";"0"
"E";"2019-08-25";"2019-08-26";"1012.5357";"90.86";"0.32";"3750.62";"190.4";"1114.4089";"11972.64";"20249.38";"0";"0"
"E";"2019-08-24";"2019-08-25";"1009.0206";"90.54";"0.3";"3603.65";"216.9";"1114.4089";"11972.87";"20248.78";"0";"0"
"E";"2019-08-23";"2019-08-24";"1005.6962";"90.24";"0.16";"3574.87";"242.6";"1114.4089";"11973.02";"20248.37";"0";"0"
"E";"2019-08-22";"2019-08-23";"1003.8645";"90.15";"0.3";"3605.05";"262.4";"1113.5331";"11973.22";"20237.04";"0";"0"
"E";"2019-08-21";"2019-08-22";"1000.5247";"89.86";"0.31";"3662.12";"274";"1113.4537";"11973.31";"20236.8";"0";"0"
"E";"2019-08-20";"2019-08-21";"997.1132";"89.56";"0.29";"3657.69";"416.5";"1113.3142";"11973.53";"20236.22";"0";"0"
"E";"2019-08-19";"2019-08-20";"993.8797";"89.27";"0.37";"3958.53";"400";"1113.3142";"11973.64";"20235.93";"0";"0"
"E";"2019-08-18";"2019-08-19";"989.7433";"88.89";"0.43";"4330.84";"292.7";"1113.4398";"11975.85";"20238.15";"0";"0"
"E";"2019-08-17";"2019-08-18";"984.9369";"88.46";"0.39";"4630.48";"314.5";"1113.4398";"11976.1";"20237.5";"0";"0"
"E";"2019-08-16";"2019-08-17";"980.6399";"88.07";"0.34";"4087.46";"327.8";"1113.4398";"11976.23";"20237.16";"0";"0"
"E";"2019-08-15";"2019-08-16";"976.879";"87.74";"0.34";"4079.08";"237.7";"1113.4398";"11976.39";"20236.72";"0";"0"
"E";"2019-08-14";"2019-08-15";"973.0461";"87.39";"0.29";"3650.63";"353.5";"1113.4398";"11976.49";"20236.46";"0";"0"
"E";"2019-08-13";"2019-08-14";"969.7951";"87.1";"0.27";"3655.46";"614";"1113.4398";"11976.57";"20236.27";"0";"0"
"E";"2019-08-12";"2019-08-13";"966.752";"86.83";"0.3";"3769.63";"418.2";"1113.4398";"11976.67";"20236";"0";"0"
"E";"2019-08-11";"2019-08-12";"963.459";"86.53";"0.39";"4639.83";"282";"1113.4843";"11977.55";"20236.52";"0";"0"
"E";"2019-08-10";"2019-08-11";"959.0721";"86.13";"0.38";"4809.19";"294.9";"1113.4843";"11977.78";"20235.9";"0";"0"
"E";"2019-08-09";"2019-08-10";"954.8903";"85.76";"0.38";"4244.6";"355.5";"1113.4843";"11978.01";"20235.31";"0";"0"
"E";"2019-08-08";"2019-08-09";"950.6655";"85.38";"0.31";"3813.49";"348.9";"1113.4843";"11978.33";"20234.45";"0";"0"
"E";"2019-08-07";"2019-08-08";"947.2225";"84.71";"0.33";"3910.65";"341.9";"1118.1843";"11978.65";"20233.61";"0";"0"
"E";"2019-08-06";"2019-08-07";"943.5812";"84.39";"0.3";"3819.63";"461";"1118.1843";"11978.95";"20232.83";"0";"0"
"E";"2019-08-05";"2019-08-06";"940.2634";"84.09";"0.3";"3684.54";"395.2";"1118.1843";"11979.05";"20232.55";"0";"0"
"E";"2019-08-04";"2019-08-05";"936.861";"83.8";"0.36";"4341.61";"283.3";"1118.0026";"11976.34";"20228.04";"0";"0"
"E";"2019-08-03";"2019-08-04";"932.8032";"83.52";"0.35";"4205.13";"333.9";"1116.8549";"11976.45";"20227.76";"0";"0"
"E";"2019-08-02";"2019-08-03";"928.9418";"83.17";"0.29";"3801.78";"493.5";"1116.8549";"11976.67";"20227.19";"0";"0"
"E";"2019-08-01";"2019-08-02";"925.6516";"82.88";"0.2";"3601.66";"615.4";"1116.8549";"11977.18";"20225.83";"0";"0"
"E";"2019-07-31";"2019-08-01";"923.4669";"82.7";"0.35";"3809.64";"553";"1116.6359";"11977.78";"20224.26";"0";"0"
"E";"2019-07-30";"2019-07-31";"919.5842";"82.35";"0.32";"4166.75";"382.4";"1116.6359";"11978.12";"20223.35";"0";"0"
"E";"2019-07-29";"2019-07-30";"915.9807";"82.05";"0.3";"3722.6";"310.4";"1116.4119";"11978.17";"20223.23";"0";"0"
"E";"2019-07-28";"2019-07-29";"912.6181";"82.1";"0.39";"4565.9";"165";"1111.6202";"11979.98";"20225.4";"0";"0"
"E";"2019-07-27";"2019-07-28";"908.2563";"81.71";"0.35";"4205.1";"239.6";"1111.6202";"11979.99";"20225.37";"0";"0"
"E";"2019-07-26";"2019-07-27";"904.3272";"81.36";"0.25";"3436.3";"594.6";"1111.5801";"11979.96";"20225.44";"0";"0"
"E";"2019-07-25";"2019-07-26";"901.5095";"80.96";"0.28";"3545.64";"444.9";"1113.4801";"11981.91";"20228.49";"0";"0"
"E";"2019-07-24";"2019-07-25";"898.4363";"80.69";"0.26";"3441.84";"484.7";"1113.4801";"11995.73";"20249.41";"0";"0"
"E";"2019-07-23";"2019-07-24";"895.4897";"80.42";"0.3";"3771.49";"463.3";"1113.4801";"11995.75";"20249.35";"0";"0"
"E";"2019-07-22";"2019-07-23";"892.201";"80.13";"0.28";"3637.41";"430.9";"1113.4801";"11995.75";"20249.37";"0";"0"
"E";"2019-07-21";"2019-07-22";"889.0308";"79.84";"0.38";"4474.29";"224.1";"1113.4473";"11995.34";"20248.34";"0";"0"
"E";"2019-07-20";"2019-07-21";"884.7826";"79.46";"0.36";"4394.56";"305.6";"1113.4473";"11995.4";"20248.18";"0";"0"
"E";"2019-07-19";"2019-07-20";"880.7415";"79.1";"0.26";"3581.76";"634";"1113.4473";"11995.34";"20248.33";"0";"0"
"E";"2019-07-18";"2019-07-19";"877.8406";"78.85";"0.26";"3567.32";"715";"1113.2473";"12010.61";"20248.3";"0";"0"
"E";"2019-07-17";"2019-07-18";"874.9741";"78.6";"0.23";"3467.16";"904.4";"1113.172";"11999.99";"20266.21";"0";"0"
"E";"2019-07-16";"2019-07-17";"872.3884";"78.37";"0.24";"3547.27";"833.3";"1113.172";"11995.41";"20266.14";"0";"0"
"E";"2019-07-15";"2019-07-16";"869.7305";"78.13";"0.32";"3994.56";"262.4";"1113.172";"11995.48";"20265.97";"0";"0"
"E";"2019-07-14";"2019-07-15";"866.1476";"77.81";"0.43";"5043.21";"191.9";"1113.1239";"12069.66";"20265.2";"0";"0"
"E";"2019-07-13";"2019-07-14";"861.3231";"77.38";"0.42";"4867.27";"230";"1113.1239";"12069.86";"20264.68";"0";"0"
"E";"2019-07-12";"2019-07-13";"856.6841";"76.96";"0.35";"4221.13";"262";"1113.1239";"12069.98";"20264.37";"0";"0"
"E";"2019-07-11";"2019-07-12";"852.7659";"76.61";"0.3";"3806.12";"454.6";"1113.1239";"12070.01";"20264.29";"0";"0"
"E";"2019-07-10";"2019-07-11";"849.3712";"76.31";"0.29";"3737";"468.2";"1113.1239";"12069.98";"20264.36";"0";"0"
"E";"2019-07-09";"2019-07-10";"846.1289";"76.03";"0.23";"3325.45";"658.2";"1112.8988";"12069.84";"20264.75";"0";"0"
"E";"2019-07-08";"2019-07-09";"843.5156";"75.8";"0.3";"3665.9";"451.6";"1112.7888";"12069.87";"20264.65";"0";"0"
"E";"2019-07-07";"2019-07-08";"840.2178";"75.51";"0.44";"5082.93";"191.8";"1112.7966";"12070.21";"20264.26";"0";"0"
"E";"2019-07-06";"2019-07-07";"835.3321";"75.07";"0.44";"4859.83";"269.3";"1112.7966";"12070.35";"20263.88";"0";"0"
"E";"2019-07-05";"2019-07-06";"830.4045";"74.62";"0.33";"4310.66";"297.6";"1112.7966";"12070.48";"20263.54";"0";"0"
"E";"2019-07-04";"2019-07-05";"826.7853";"74.3";"0.31";"3754.23";"300.5";"1112.7966";"12070.55";"20263.35";"0";"0"
"E";"2019-07-03";"2019-07-04";"823.3647";"73.99";"0.31";"3751.32";"587.9";"1112.7966";"12070.63";"20263.14";"0";"0"
"E";"2019-07-02";"2019-07-03";"819.9363";"73.68";"0.29";"3873.56";"469.8";"1112.799";"12070.76";"20263.01";"0";"0"
"E";"2019-07-01";"2019-07-02";"816.6866";"73.39";"0.37";"4410.21";"221.1";"1112.799";"12070.86";"20262.76";"0";"0"
"E";"2019-06-30";"2019-07-01";"812.5332";"73.12";"0.44";"5713.64";"531.5";"1111.1573";"12063.1";"20241.47";"0";"0"
"E";"2019-06-29";"2019-06-30";"807.5932";"72.68";"0.45";"5390.44";"332.3";"1111.1573";"12063.45";"20240.54";"0";"0"
"E";"2019-06-28";"2019-06-29";"802.5783";"72.23";"0.39";"4749.03";"414.5";"1111.1573";"12063.78";"20239.67";"0";"0"
"E";"2019-06-27";"2019-06-28";"798.2602";"71.85";"0.38";"4778.93";"508.2";"1111.058";"12064.15";"20238.69";"0";"0"
"E";"2019-06-26";"2019-06-27";"794.0241";"71.47";"0.39";"4856.21";"458.5";"1111.058";"12064.59";"20237.53";"0";"0"
"E";"2019-06-25";"2019-06-26";"789.6712";"71.07";"0.4";"4904.96";"503";"1111.058";"12065";"20236.45";"0";"0"
"E";"2019-06-24";"2019-06-25";"785.2702";"70.68";"0.39";"4697.43";"330.4";"1111.058";"12065.29";"20235.7";"0";"0"
"E";"2019-06-23";"2019-06-24";"780.9144";"70.29";"0.52";"5911.74";"148.1";"1111.0232";"12065.25";"20233.57";"0";"0"
"E";"2019-06-22";"2019-06-23";"775.1533";"69.77";"0.47";"5420.36";"221.1";"1111.0232";"12065.72";"20232.31";"0";"0"
"E";"2019-06-21";"2019-06-22";"769.9659";"69.3";"0.39";"4666.59";"313.4";"1111.0232";"12066.04";"20231.48";"0";"0"
"E";"2019-06-20";"2019-06-21";"765.6154";"68.91";"0.39";"4719.85";"364.7";"1111.0232";"12066.34";"20230.69";"0";"0"
"E";"2019-06-19";"2019-06-20";"761.2726";"68.52";"0.35";"4403.29";"450.7";"1111.0232";"12066.36";"20230.62";"0";"0"
"E";"2019-06-18";"2019-06-19";"757.333";"68.17";"0.37";"4538.43";"465.3";"1111.0232";"12066.62";"20229.95";"0";"0"
"E";"2019-06-17";"2019-06-18";"753.2541";"67.8";"0.42";"5210.14";"493.9";"1111.0232";"12066.98";"20228.99";"0";"0"
"E";"2019-06-16";"2019-06-17";"748.5474";"67.38";"0.47";"5703.23";"143.3";"1110.9459";"12066.17";"20226.16";"0";"0"
"E";"2019-06-15";"2019-06-16";"743.3503";"66.91";"0.49";"5664.04";"185.5";"1110.9459";"12066.55";"20225.16";"0";"0"
"E";"2019-06-14";"2019-06-15";"737.9138";"66.42";"0.39";"5116.36";"542.4";"1110.9459";"12066.89";"20224.26";"0";"0"
"E";"2019-06-13";"2019-06-14";"733.5547";"66.03";"0.4";"5012.33";"532.7";"1110.9459";"12067.2";"20223.44";"0";"0"
"E";"2019-06-12";"2019-06-13";"729.1107";"65.63";"0.39";"5014.31";"624.6";"1110.9458";"12067.52";"20222.59";"0";"0"
"E";"2019-06-11";"2019-06-12";"724.7613";"65.24";"0.38";"4804.78";"621.2";"1110.9458";"12067.84";"20221.74";"0";"0"
"E";"2019-06-10";"2019-06-11";"720.5547";"64.86";"0.44";"5361.24";"309.5";"1110.9458";"12068.19";"20220.8";"0";"0"
"E";"2019-06-09";"2019-06-10";"715.6523";"64.42";"0.48";"5692.01";"308.4";"1110.9864";"12069.24";"20220.65";"0";"0"
"E";"2019-06-08";"2019-06-09";"710.2771";"63.93";"0.49";"5718.01";"281.8";"1110.9864";"12069.63";"20219.61";"0";"0"
"E";"2019-06-07";"2019-06-08";"704.8472";"63.45";"0.44";"5273.97";"402.5";"1110.8764";"12070.05";"20218.51";"0";"0"
"E";"2019-06-06";"2019-06-07";"699.9754";"63.01";"0.43";"4903.75";"346.8";"1110.8764";"12030.48";"20217.37";"0";"0"
"E";"2019-06-05";"2019-06-06";"695.1613";"62.58";"0.39";"5040.94";"432.5";"1110.8764";"12030.96";"20216.11";"0";"0"
"E";"2019-06-04";"2019-06-05";"690.7815";"62.18";"0.42";"5152.58";"380.2";"1110.8764";"11957.92";"20214.88";"0";"0"
"E";"2019-06-03";"2019-06-04";"686.0637";"61.71";"0.46";"5444.2";"258.3";"1111.7507";"11958.36";"20213.74";"0";"0"
"E";"2019-06-02";"2019-06-03";"680.942";"61.24";"0.58";"6518.45";"98.3";"1111.8663";"11908.32";"20215.31";"0";"0"
"E";"2019-06-01";"2019-06-02";"674.5413";"60.67";"0.55";"6332.45";"138.5";"1111.8663";"11908.82";"20213.97";"0";"0"
"E";"2019-05-31";"2019-06-01";"668.4075";"60.27";"0.49";"5554.16";"139";"1109.0637";"11866.23";"20284.84";"0";"0"
"E";"2019-05-30";"2019-05-31";"662.9416";"59.77";"0.47";"5493.01";"307.6";"1109.0637";"11866.8";"20283.34";"0";"0"
"E";"2019-05-29";"2019-05-30";"657.752";"59.31";"0.38";"4531.11";"258.5";"1109.0637";"11867.18";"20282.34";"0";"0"
"E";"2019-05-28";"2019-05-29";"653.4837";"58.92";"0.33";"4132.25";"338.7";"1109.0637";"11867.56";"20281.32";"0";"0"
"E";"2019-05-27";"2019-05-28";"649.8033";"58.59";"0.4";"4807.46";"173";"1109.0636";"12023.02";"20206.61";"0";"0"
"E";"2019-05-26";"2019-05-27";"645.3806";"58.19";"0.58";"5870.56";"102.6";"1109.0829";"12023.86";"20205.61";"0";"0"
"E";"2019-05-25";"2019-05-26";"638.9046";"57.61";"0.49";"5593.43";"119.1";"1109.0829";"12024.38";"20204.26";"0";"0"
"E";"2019-05-24";"2019-05-25";"633.4193";"57.11";"0.45";"5160.08";"131.1";"1109.0829";"12011.83";"20156.63";"0";"0"
"E";"2019-05-23";"2019-05-24";"628.408";"56.66";"0.41";"4799.52";"260.1";"1109.0829";"12001.03";"20116.85";"0";"0"
"E";"2019-05-22";"2019-05-23";"623.8824";"56.25";"0.39";"4597.63";"285.3";"1109.0829";"12001.35";"20115.99";"0";"0"
"E";"2019-05-21";"2019-05-22";"619.5249";"55.86";"0.38";"4424.62";"225.9";"1109.0829";"12001.73";"20115";"0";"0"
"E";"2019-05-20";"2019-05-21";"615.2967";"55.48";"0.37";"4377.03";"321.8";"1109.0829";"12004.99";"20125.02";"0";"0"
"E";"2019-05-19";"2019-05-20";"611.2092";"55.11";"0.44";"5149.38";"290.9";"1109.0114";"11996.32";"20197.17";"0";"0"
"E";"2019-05-18";"2019-05-19";"606.3012";"54.67";"0.44";"5044.04";"280.9";"1109.0114";"11996.74";"20196.07";"0";"0"
"E";"2019-05-17";"2019-05-18";"601.4611";"54.23";"0.3";"3814.45";"557.9";"1109.0114";"11996.93";"20195.56";"0";"0"
"E";"2019-05-16";"2019-05-17";"598.0818";"53.93";"0.24";"3185.2";"459.2";"1109.0114";"11997.07";"20195.18";"0";"0"
"E";"2019-05-15";"2019-05-16";"595.3857";"53.69";"0.22";"2977.4";"555";"1109.0114";"11997.32";"20194.52";"0";"0"
"E";"2019-05-14";"2019-05-15";"592.9545";"53.49";"0.25";"3366.03";"571.3";"1108.4571";"11997.57";"20193.86";"0";"0"
"E";"2019-05-13";"2019-05-14";"590.1492";"53.24";"0.26";"3354.99";"567.3";"1108.4571";"11997.86";"20193.08";"0";"0"
"E";"2019-05-12";"2019-05-13";"587.3065";"52.98";"0.36";"4315.26";"309.6";"1108.5634";"11999.83";"20194.71";"0";"0"
"E";"2019-05-11";"2019-05-12";"583.3131";"52.62";"0.36";"4368.13";"415.8";"1108.5634";"12000.12";"20193.93";"0";"0"
"E";"2019-05-10";"2019-05-11";"579.3225";"52.26";"0.28";"3849.11";"743.9";"1108.5633";"12000.29";"20193.48";"0";"0"
"E";"2019-05-09";"2019-05-10";"576.2299";"51.98";"0.26";"3751.88";"894.9";"1108.5631";"11954.5";"20192.87";"0";"0"
"E";"2019-05-08";"2019-05-09";"573.3523";"51.72";"0.27";"3467.98";"426.4";"1108.5631";"11954.63";"20192.51";"0";"0"
"E";"2019-05-07";"2019-05-08";"570.313";"51.45";"0.22";"3304.67";"807.8";"1108.5631";"11954.63";"20192.51";"0";"0"
"E";"2019-05-06";"2019-05-07";"567.8192";"51.22";"0.18";"2983.43";"1024.2";"1108.5631";"11954.7";"20192.34";"0";"0"
"E";"2019-05-05";"2019-05-06";"565.8727";"51.05";"0.32";"4036.46";"454.5";"1108.5591";"11954.93";"20191.47";"0";"0"
"E";"2019-05-04";"2019-05-05";"562.3555";"50.73";"0.36";"4348.05";"280.8";"1108.5589";"11955.19";"20190.75";"0";"0"
"E";"2019-05-03";"2019-05-04";"558.3286";"50.36";"0.35";"4217.22";"464.3";"1108.736";"11955.35";"20190.28";"0";"0"
"E";"2019-05-02";"2019-05-03";"554.4487";"50.01";"0.36";"4312.73";"316.3";"1108.7353";"11906.99";"20189.8";"0";"0"
"E";"2019-05-01";"2019-05-02";"550.4622";"49.65";"0.44";"5279.09";"246.8";"1108.7353";"11907.25";"20189";"0";"0"
"E";"2019-04-30";"2019-05-01";"545.5536";"49.2";"0.29";"3757.43";"526.6";"1108.7477";"11888.1";"20274.52";"0";"0"
"E";"2019-04-29";"2019-04-30";"542.3535";"48.92";"0.26";"3538.69";"660.5";"1108.7477";"11888.2";"20274.28";"0";"0"
"E";"2019-04-28";"2019-04-29";"539.5228";"48.66";"0.36";"4491.47";"410.9";"1108.6956";"11887.62";"20272.4";"0";"0"
"E";"2019-04-27";"2019-04-28";"535.4887";"48.3";"0.43";"4958.25";"202.4";"1108.6956";"11887.91";"20271.62";"0";"0"
"E";"2019-04-26";"2019-04-27";"530.7327";"47.87";"0.43";"4850.96";"378.9";"1108.6956";"11888.17";"20270.96";"0";"0"
"E";"2019-04-25";"2019-04-26";"525.9931";"47.44";"0.43";"5013.46";"239.7";"1108.6956";"11888.46";"20275.48";"0";"0"
"E";"2019-04-24";"2019-04-25";"521.267";"47.02";"0.46";"5258.83";"169.8";"1108.6956";"11889";"20274.04";"0";"0"
"E";"2019-04-23";"2019-04-24";"516.1629";"46.56";"0.45";"5163.09";"207.3";"1108.6956";"11889.39";"20273.02";"0";"0"
"E";"2019-04-22";"2019-04-23";"511.1763";"46.11";"0.58";"6513.68";"108";"1108.6956";"11889.84";"20271.91";"0";"0"
"E";"2019-04-21";"2019-04-22";"504.7394";"45.53";"0.58";"6492.41";"85";"1108.6627";"11889.79";"20269.93";"0";"0"
"E";"2019-04-20";"2019-04-21";"498.2976";"44.95";"0.52";"5873.57";"145.8";"1108.6627";"11890.23";"20273.97";"0";"0"
"E";"2019-04-19";"2019-04-20";"492.4844";"44.42";"0.47";"5448.22";"197.6";"1108.6627";"11890.62";"20272.9";"0";"0"
"E";"2019-04-18";"2019-04-19";"487.2423";"43.95";"0.37";"4505.41";"326.7";"1108.6627";"11891.11";"20271.52";"0";"0"
"E";"2019-04-17";"2019-04-18";"483.109";"43.58";"0.25";"3392.99";"516";"1108.6627";"11866.39";"20270.74";"0";"0"
"E";"2019-04-16";"2019-04-17";"480.3359";"43.33";"0.18";"2969.25";"938.8";"1108.6627";"11866.84";"20269.69";"0";"0"
"E";"2019-04-15";"2019-04-16";"478.3079";"43.14";"1.38";"2212.62";"847.1";"1108.6627";"11866.99";"20275.26";"0";"0"
"E";"2019-04-14";"2019-04-15";"463.0402";"41.82";"-1.13";"2267.65";"1019.1";"1107.2917";"11865.64";"20233.28";"0";"0"
"E";"2019-04-13";"2019-04-14";"475.5362";"42.95";"0.09";"2186.74";"1204.3";"1107.2917";"11865.73";"20247.32";"0";"0"
"E";"2019-04-12";"2019-04-13";"474.5573";"42.86";"-0.02";"1845.34";"2011.8";"1107.2917";"11865.77";"20247.22";"0";"0"
"E";"2019-04-11";"2019-04-12";"474.7658";"44.85";"0.03";"1907.26";"1639";"1058.4803";"11865.75";"20247.26";"0";"0"
"E";"2019-04-10";"2019-04-11";"474.4709";"44.82";"0.08";"2196.53";"1380.9";"1058.5257";"11892.64";"20265.73";"0";"0"
"E";"2019-04-09";"2019-04-10";"473.6493";"44.75";"0.13";"2186.47";"832";"1058.5257";"11892.81";"20265.3";"0";"0"
"E";"2019-04-08";"2019-04-09";"472.3013";"44.62";"0.16";"2166.14";"496.8";"1058.5257";"11892.94";"20264.87";"0";"0"
"E";"2019-04-07";"2019-04-08";"470.5836";"44.45";"0.29";"3349.32";"269.3";"1058.6049";"11864.81";"20248";"0";"0"
"E";"2019-04-06";"2019-04-07";"467.4853";"44.16";"0.24";"2905.93";"405.7";"1058.6049";"11865.07";"20247.35";"0";"0"
"E";"2019-04-05";"2019-04-06";"464.9704";"43.92";"0.04";"1907.65";"1470.2";"1058.6049";"11865.11";"20254.62";"0";"0"
"E";"2019-04-04";"2019-04-05";"464.5317";"43.88";"-0.12";"1942.16";"2112.6";"1058.6049";"11865.02";"20275.85";"0";"0"
"E";"2019-04-03";"2019-04-04";"465.7695";"44";"0.07";"2104.18";"1435.2";"1058.6049";"11865.25";"20275.27";"0";"0"
"E";"2019-04-02";"2019-04-03";"465.0355";"43.93";"1.79";"2574.12";"781.9";"1058.6049";"11865.45";"20274.75";"0";"0"
"E";"2019-04-01";"2019-04-02";"446.0338";"44";"0.49";"2263.88";"731.6";"1013.687";"11519.26";"19693.98";"0";"0"
"E";"2019-03-31";"2019-04-01";"441.0747";"41.39";"-1.65";"2497.09";"601.4";"1065.571";"11491.48";"19677.97";"0";"0"
"E";"2019-03-30";"2019-03-31";"458.6639";"41.28";"0.2";"2731.52";"521.8";"1111.1177";"11668.68";"19956.02";"0";"0"
"E";"2019-03-29";"2019-03-30";"456.4818";"41.05";"0.08";"1868.88";"964.8";"1111.9792";"11845.15";"20241.02";"0";"0"
"E";"2019-03-28";"2019-03-29";"455.5469";"40.9";"-0.02";"1176.62";"1423.3";"1113.7792";"11881.57";"20311.24";"0";"0"
"E";"2019-03-27";"2019-03-28";"455.7984";"40.92";"-0.07";"1118.24";"1917.8";"1113.7792";"11881.5";"20311.32";"0";"0"
"E";"2019-03-26";"2019-03-27";"456.6333";"41";"-0.05";"1450.94";"2018.9";"1113.7792";"11881.87";"20310.39";"0";"0"
"E";"2019-03-25";"2019-03-26";"457.1736";"41.05";"0.22";"1730.2";"1570.6";"1113.7792";"11882.73";"20316.06";"0";"0"
"E";"2019-03-24";"2019-03-25";"454.7648";"40.83";"0.02";"3059.11";"978";"1113.7978";"11883.57";"20314.86";"0";"0"
"E";"2019-03-23";"2019-03-24";"454.5927";"40.81";"0.16";"2848.92";"1024.2";"1113.7978";"11884.19";"20313.26";"0";"0"
"E";"2019-03-22";"2019-03-23";"452.7735";"40.65";"0.04";"1734.09";"1328.5";"1113.7978";"11884.69";"20311.85";"0";"0"
"E";"2019-03-21";"2019-03-22";"452.3499";"40.61";"-0.07";"1230.25";"2044.9";"1113.7978";"11885.09";"20310.83";"0";"0"
"E";"2019-03-20";"2019-03-21";"453.1498";"40.69";"-0.15";"989.95";"2622.7";"1113.7978";"11885.22";"20310.44";"0";"0"
